,model,wav,ground,m0,s0,m1,s1,t
132,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/169e3cce3581bce6a2a7d9be86fc56e2.wav,neutral,disgust,0.9994662404060364,enthusiasm,0.00030648481333628297,1.988178014755249
133,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/5fbc1defc872c91df995dee391a7f7c0.wav,sad,enthusiasm,0.958101749420166,fear,0.02842756174504757,1.988178014755249
134,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1f3a87af6fea09bbd214905bab0cccc1.wav,neutral,fear,0.9996813535690308,happiness,8.836529013933614e-05,1.988178014755249
135,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/8cb3589212643621f53a1277c628c103.wav,neutral,enthusiasm,0.9655309319496155,neutral,0.03416765481233597,1.988178014755249
136,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/a7249b5265c4519ab50d473a19a1338b.wav,neutral,fear,0.9758161306381226,enthusiasm,0.019570965319871902,1.988178014755249
137,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/abadd9a8ebc2d95322c82873f0fffc78.wav,neutral,enthusiasm,0.8423239588737488,happiness,0.14469082653522491,1.988178014755249
138,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d343b9be91e3a02e4c51d979ece9fdec.wav,sad,fear,0.9977806210517883,sadness,0.0011859643273055553,1.988178014755249
139,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/96f4b911fa748379c4f92677e684b339.wav,neutral,fear,0.9958658218383789,sadness,0.003643460338935256,1.988178014755249
140,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/8b00ad3915fd27da41e9d8c3e4c89cf6.wav,neutral,fear,0.9991114735603333,enthusiasm,0.0006317090010270476,1.988178014755249
141,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/f9de4f4b12214dcc68406b82e332d18a.wav,neutral,enthusiasm,0.8435750603675842,neutral,0.1497587114572525,1.988178014755249
142,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1c0fcb4340df29c2756215ccd36bd1e2.wav,neutral,fear,0.8301397562026978,sadness,0.16862086951732635,1.988178014755249
143,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d9ddf8666c9ef7b1cb17dab0f938aff2.wav,neutral,fear,0.9956204295158386,enthusiasm,0.0031705722212791443,1.988178014755249
144,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c5bb62b96509eb1f83f7f9d067487b26.wav,neutral,enthusiasm,0.9389028549194336,neutral,0.05992075055837631,1.988178014755249
145,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d61ad7b51d0466a1728bebe4def5fa17.wav,positive,enthusiasm,0.9994331002235413,disgust,0.00038500517257489264,1.988178014755249
146,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/87e3045671631913e456d5378875a3db.wav,neutral,fear,0.8680493235588074,sadness,0.13002747297286987,1.988178014755249
147,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/6d26a03050f60832a3489bd093be15cd.wav,neutral,enthusiasm,0.5669427514076233,disgust,0.25142472982406616,1.988178014755249
148,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/807df6bf1a01575cdd3d1cd743d02967.wav,neutral,fear,0.8532318472862244,enthusiasm,0.14039738476276398,1.988178014755249
149,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/97a180e353c180374af1422831c8a43c.wav,sad,fear,0.9969647526741028,sadness,0.002818617969751358,1.988178014755249
150,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1a66cdb1a0dfe4b8c21c96db8273a59d.wav,neutral,neutral,0.7152215838432312,disgust,0.2628476023674011,1.988178014755249
151,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/4057b3a5a54a7bcfb12b3bb9998bff9c.wav,sad,enthusiasm,0.9968429803848267,happiness,0.0015360121615231037,1.988178014755249
152,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/5355689b271dd6442e3479aab1d965a4.wav,neutral,neutral,0.9666604399681091,enthusiasm,0.0282145906239748,1.988178014755249
153,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/0ef669bd8451f34c1d0e277349cd41eb.wav,neutral,neutral,0.9982147216796875,enthusiasm,0.0010239611146971583,1.988178014755249
154,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/e1e8547aeff2978d64972868be7c09ff.wav,neutral,enthusiasm,0.8427742123603821,neutral,0.0897417664527893,1.988178014755249
155,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/de2bdfa43e1e86e8ac2f3e1f84780f9b.wav,sad,fear,0.9996891021728516,sadness,0.00010609956370899454,1.988178014755249
156,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/abadd9a8ebc2d95322c82873f0fffc78.wav,neutral,enthusiasm,0.8423239588737488,happiness,0.14469082653522491,1.988178014755249
157,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d9ddf8666c9ef7b1cb17dab0f938aff2.wav,sad,fear,0.9956204295158386,enthusiasm,0.0031705722212791443,1.988178014755249
158,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/fde74437ae285c0a7c8a639b2a70efbf.wav,sad,sadness,0.9953872561454773,neutral,0.0036880241241306067,1.988178014755249
159,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1a66cdb1a0dfe4b8c21c96db8273a59d.wav,neutral,neutral,0.7152215838432312,disgust,0.2628476023674011,1.988178014755249
160,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/abadd9a8ebc2d95322c82873f0fffc78.wav,neutral,enthusiasm,0.8423239588737488,happiness,0.14469082653522491,1.988178014755249
161,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/cc61b9a117776b832d858f05b5664494.wav,angry,anger,0.999546229839325,fear,0.0002010323223657906,1.988178014755249
162,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/0cd0f503cf489e20e7e72955e20ec8dd.wav,sad,fear,0.9989416003227234,sadness,0.0008532343781553209,1.988178014755249
163,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/fde74437ae285c0a7c8a639b2a70efbf.wav,sad,sadness,0.9953872561454773,neutral,0.0036880241241306067,1.988178014755249
164,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/688bd6e993cf9d9d7b0e5866842f3bf2.wav,neutral,fear,0.9583735466003418,disgust,0.026018543168902397,1.988178014755249
165,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/b231c8c2fe5fe3ee8bfc2b9b8af17381.wav,neutral,enthusiasm,0.9969539642333984,disgust,0.0026091039180755615,1.988178014755249
166,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/045049c7b28102818c93e3b3e586f8f6.wav,neutral,enthusiasm,0.9992594122886658,neutral,0.0004913870943710208,1.988178014755249
167,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c4bce5d278f81e0275ef28788a3414de.wav,sad,enthusiasm,0.9782569408416748,neutral,0.021513592451810837,1.988178014755249
168,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1a7ec19d272157c1d8a3d9fabf1b9717.wav,neutral,fear,0.9995954632759094,enthusiasm,0.00019851762044709176,1.988178014755249
169,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/21d9d0c892cf590abab9394c5430c4a2.wav,neutral,neutral,0.7605594992637634,sadness,0.17765960097312927,1.988178014755249
170,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/f64fee4b049900b8b997778d52565623.wav,neutral,enthusiasm,0.9394275546073914,fear,0.05787600949406624,1.988178014755249
171,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/aca882b01aa79b7a75bd2e8acb2373f9.wav,sad,sadness,0.9986269474029541,fear,0.0007299428107216954,1.988178014755249
172,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/0b166d5b354d96e7053ada8e38c35f9e.wav,sad,fear,0.998869001865387,enthusiasm,0.0007386264624074101,1.988178014755249
173,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c9d561dd84d910c6a9b63219af48c93d.wav,neutral,fear,0.7074827551841736,enthusiasm,0.2097472995519638,1.988178014755249
174,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/a7d49b8645bf8fcd7869981e54b751f7.wav,sad,sadness,0.9964343309402466,enthusiasm,0.0014182047452777624,1.988178014755249
175,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/eac47d2886774c3a5fbdc2ff552ce2f1.wav,sad,fear,0.527573823928833,sadness,0.4648335874080658,1.988178014755249
176,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/70d6ee1476cc27ebeb94df60086ec389.wav,sad,fear,0.9307236075401306,sadness,0.06530311703681946,1.988178014755249
177,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/7cd6814fe968d3f5dd36a9ebd0358e06.wav,neutral,enthusiasm,0.9373664855957031,neutral,0.060319025069475174,1.988178014755249
178,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/ad82ab7dac7fd918df5ac127089cfae2.wav,positive,neutral,0.998331606388092,enthusiasm,0.0015293098986148834,1.988178014755249
179,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/28966a4b648a399f03e07db6d9bb5b5f.wav,neutral,neutral,0.9734106659889221,enthusiasm,0.025310857221484184,1.988178014755249
180,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/99baaf6ed01355a799311d49121e0a0f.wav,sad,fear,0.9969558715820312,sadness,0.0028759227134287357,1.988178014755249
181,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/b7bf567528adfd951943b0a9f00b38fe.wav,neutral,fear,0.9996378421783447,enthusiasm,0.00016107514966279268,1.988178014755249
182,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/5ed15c01fab4a41fceb4b1e194acefdc.wav,neutral,fear,0.9772218465805054,enthusiasm,0.021947870030999184,1.988178014755249
183,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/a144177a9ed7ee20fd0f84e80519bf3d.wav,sad,fear,0.9732792377471924,enthusiasm,0.024870069697499275,1.988178014755249
184,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/e1e8547aeff2978d64972868be7c09ff.wav,sad,enthusiasm,0.8427742123603821,neutral,0.0897417664527893,1.988178014755249
185,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/045049c7b28102818c93e3b3e586f8f6.wav,neutral,enthusiasm,0.9992594122886658,neutral,0.0004913870943710208,1.988178014755249
186,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/00f1e2a546170234504d9482716adf8e.wav,neutral,fear,0.8594303131103516,enthusiasm,0.11304441839456558,1.988178014755249
187,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1f3a87af6fea09bbd214905bab0cccc1.wav,neutral,fear,0.9996813535690308,happiness,8.836529013933614e-05,1.988178014755249
188,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/00f1e2a546170234504d9482716adf8e.wav,neutral,fear,0.8594303131103516,enthusiasm,0.11304441839456558,1.988178014755249
189,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/ea378e904920cf71b6cf019ab7f9a115.wav,positive,enthusiasm,0.9051215648651123,happiness,0.09248760342597961,1.988178014755249
190,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/6a2e1ec332a137590869c8d6f13dc1c4.wav,neutral,neutral,0.9050673842430115,enthusiasm,0.09437334537506104,1.988178014755249
191,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/46d10834cbdeb2a335d20f7769ea8d29.wav,sad,fear,0.9901763796806335,sadness,0.008688317611813545,1.988178014755249
192,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/f0c74fdb5cd4ecdebd36b95c750bbc9f.wav,sad,fear,0.8630762100219727,sadness,0.0947817862033844,1.988178014755249
193,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1ef8555b1e7822ed56872bcace024b07.wav,sad,sadness,0.8496952652931213,neutral,0.14967085421085358,1.988178014755249
194,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1c794e102e86b1227e3ac1f343f53981.wav,neutral,neutral,0.6350407004356384,enthusiasm,0.27610886096954346,1.988178014755249
195,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/52db2f31857d333f92a13f2ff401e3b1.wav,neutral,neutral,0.676535964012146,enthusiasm,0.23323825001716614,1.988178014755249
196,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/a8d4d3082ca4cb8c5547acf758f34864.wav,sad,neutral,0.7838302850723267,enthusiasm,0.19429916143417358,1.988178014755249
197,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/8d49e92b39255598b95813723dcddb33.wav,neutral,fear,0.9836224913597107,sadness,0.01477899495512247,1.988178014755249
198,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1fdbe8e661e7595dc000a19015b023a7.wav,sad,fear,0.9995843768119812,sadness,0.0001671126956352964,1.988178014755249
199,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/b231c8c2fe5fe3ee8bfc2b9b8af17381.wav,neutral,enthusiasm,0.9969539642333984,disgust,0.0026091039180755615,1.988178014755249
200,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c57ce7d6ba1f5d5525bc73a2ab86be3e.wav,angry,fear,0.992840051651001,enthusiasm,0.002601455431431532,1.988178014755249
201,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/f0c74fdb5cd4ecdebd36b95c750bbc9f.wav,sad,fear,0.8630762100219727,sadness,0.0947817862033844,1.988178014755249
202,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c9d561dd84d910c6a9b63219af48c93d.wav,neutral,fear,0.7074827551841736,enthusiasm,0.2097472995519638,1.988178014755249
203,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1ce09fc2c5deef70d491936ffc42853e.wav,sad,fear,0.9871246814727783,enthusiasm,0.006066550500690937,1.988178014755249
204,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/8b00ad3915fd27da41e9d8c3e4c89cf6.wav,sad,fear,0.9991114735603333,enthusiasm,0.0006317090010270476,1.988178014755249
205,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/bbf87968bf1b1e6c391960e1c22701c8.wav,sad,fear,0.9995225667953491,sadness,0.0003158990293741226,1.988178014755249
206,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/2f6fe320e6cfcfd1b4d3a8335536481d.wav,neutral,fear,0.9992616772651672,sadness,0.0005778775666840374,1.988178014755249
207,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d624d077b47851ee243ae7cf9b0c55bc.wav,sad,sadness,0.9956910014152527,neutral,0.002122679492458701,1.988178014755249
208,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/7ca6667bf53075b97e2af243672e9703.wav,sad,fear,0.9626535177230835,sadness,0.03194528445601463,1.988178014755249
209,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/99ede4fbb9aa044bc8bd69e6a4a173d1.wav,sad,enthusiasm,0.9843446612358093,neutral,0.014880342409014702,1.988178014755249
210,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/05d3d3f6989cad7c3748878688f39606.wav,positive,happiness,0.9988945126533508,anger,0.0007974352920427918,1.988178014755249
211,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/045049c7b28102818c93e3b3e586f8f6.wav,neutral,enthusiasm,0.9992594122886658,neutral,0.0004913870943710208,1.988178014755249
212,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/89fd6999f8214388514408c3c3f5a541.wav,other,fear,0.9991492033004761,enthusiasm,0.00030245789093896747,1.988178014755249
213,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/abadd9a8ebc2d95322c82873f0fffc78.wav,neutral,enthusiasm,0.8423239588737488,happiness,0.14469082653522491,1.988178014755249
214,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1c794e102e86b1227e3ac1f343f53981.wav,neutral,neutral,0.6350407004356384,enthusiasm,0.27610886096954346,1.988178014755249
215,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/045049c7b28102818c93e3b3e586f8f6.wav,neutral,enthusiasm,0.9992594122886658,neutral,0.0004913870943710208,1.988178014755249
216,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/e19f065498cd3f74ca75fed7b18e599d.wav,neutral,neutral,0.9507038593292236,enthusiasm,0.037887781858444214,1.988178014755249
217,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/b7f38060361cac896892dcb2fc58e629.wav,neutral,neutral,0.9951959252357483,sadness,0.0033024316653609276,1.988178014755249
218,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/9224a2c7f4459ebc547fe88b5f5525c3.wav,neutral,fear,0.7603633999824524,enthusiasm,0.21754314005374908,1.988178014755249
219,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/7ca6667bf53075b97e2af243672e9703.wav,sad,fear,0.9626535177230835,sadness,0.03194528445601463,1.988178014755249
220,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/88058c2f3c43e83e76d1273564970e16.wav,neutral,neutral,0.9759137034416199,enthusiasm,0.02230101265013218,1.988178014755249
221,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/7ca6667bf53075b97e2af243672e9703.wav,sad,fear,0.9626535177230835,sadness,0.03194528445601463,1.988178014755249
222,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1c0fcb4340df29c2756215ccd36bd1e2.wav,neutral,fear,0.8301397562026978,sadness,0.16862086951732635,1.988178014755249
223,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/96007fff3f24dfe5b3a8b7036a2f9894.wav,sad,fear,0.9994447827339172,sadness,0.00022616182104684412,1.988178014755249
224,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d893d560e540c0c34de1ec9a779bde67.wav,neutral,neutral,0.9987345337867737,enthusiasm,0.0008681604522280395,1.988178014755249
225,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c46f85fb7e665606c1bfc882a5aaf6f5.wav,sad,sadness,0.9989312291145325,neutral,0.0006091116811148822,1.988178014755249
226,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d9ddf8666c9ef7b1cb17dab0f938aff2.wav,sad,fear,0.9956204295158386,enthusiasm,0.0031705722212791443,1.988178014755249
227,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/45d65f3f8f8d40739d8d8684f413f467.wav,neutral,enthusiasm,0.9468616247177124,neutral,0.04145428538322449,1.988178014755249
228,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/70d6ee1476cc27ebeb94df60086ec389.wav,sad,fear,0.9307236075401306,sadness,0.06530311703681946,1.988178014755249
229,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/dc7db642a298dcb0b47e4183d6f2911f.wav,sad,fear,0.9996205568313599,enthusiasm,0.00015289869043044746,1.988178014755249
230,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/6af3e6ce8052fcc5383f4bc0e7235f34.wav,other,happiness,0.9746336936950684,sadness,0.012112056836485863,1.988178014755249
231,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/bf5901072158306436d3bfe24b983f39.wav,neutral,neutral,0.9965932965278625,enthusiasm,0.0031130623538047075,1.988178014755249
232,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/cd70b8083f0d65c109c5ff495260724c.wav,neutral,disgust,0.9173728823661804,neutral,0.05457020178437233,1.988178014755249
233,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/a4b65036044fcc745a605ba8c4fd71f3.wav,angry,happiness,0.9990336894989014,enthusiasm,0.0006424844032153487,1.988178014755249
234,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/21d9d0c892cf590abab9394c5430c4a2.wav,neutral,neutral,0.7605594992637634,sadness,0.17765960097312927,1.988178014755249
235,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/55052e70bd97381db48c813734dfd6e4.wav,neutral,neutral,0.9909340143203735,enthusiasm,0.00424302089959383,1.988178014755249
236,Aniemore/wavlm-emotion-russian-resd,dataset/dusha/podcast_train/wavs/5d7a9851f886389046f93d6c0726885e.wav,sad,neutral,0.99294513463974,enthusiasm,0.006582635920494795,1.988178014755249
