,number,model,file,label_pred,label_true,rez_from_model,t1
269,243,Aniemore/wavlm-emotion-russian-resd,04_fear_enthusiasm/04_fear_enthusiasm e_010.wav,enthusiasm,enthusiasm,"[{'score': 0.999687671661377, 'label': 'enthusiasm'}, {'score': 0.0001457569596823305, 'label': 'happiness'}, {'score': 8.561315189581364e-05, 'label': 'disgust'}, {'score': 4.5180880988482386e-05, 'label': 'neutral'}, {'score': 1.8686037947190925e-05, 'label': 'fear'}]",0.7098827362060547
270,246,Aniemore/wavlm-emotion-russian-resd,sadness_disgust_12/12_sadness_disgust_d_080.wav,disgust,disgust,"[{'score': 0.9785924553871155, 'label': 'disgust'}, {'score': 0.013022104278206825, 'label': 'anger'}, {'score': 0.00787120871245861, 'label': 'happiness'}, {'score': 0.0002436906797811389, 'label': 'sadness'}, {'score': 0.00013088258856441826, 'label': 'fear'}]",1.4890234470367432
271,249,Aniemore/wavlm-emotion-russian-resd,neutral_anger_44/44_neutral_anger_n_050.wav,neutral,neutral,"[{'score': 0.7710421085357666, 'label': 'neutral'}, {'score': 0.2050057202577591, 'label': 'sadness'}, {'score': 0.022727619856595993, 'label': 'disgust'}, {'score': 0.0005061991978436708, 'label': 'enthusiasm'}, {'score': 0.00036349098081700504, 'label': 'anger'}]",0.586768388748169
272,252,Aniemore/wavlm-emotion-russian-resd,enthusiasm_neutral_37/37_enthusiasm_neutral_e_020.wav,enthusiasm,enthusiasm,"[{'score': 0.9761764407157898, 'label': 'enthusiasm'}, {'score': 0.023217452690005302, 'label': 'neutral'}, {'score': 0.0003741841355804354, 'label': 'sadness'}, {'score': 0.00015094691480044276, 'label': 'disgust'}, {'score': 3.819481571554206e-05, 'label': 'fear'}]",0.7340869903564453
273,255,Aniemore/wavlm-emotion-russian-resd,happiness_anger_21/21_happiness_anger_a_070.wav,anger,anger,"[{'score': 0.9997625946998596, 'label': 'anger'}, {'score': 8.58487474033609e-05, 'label': 'disgust'}, {'score': 8.1448262790218e-05, 'label': 'happiness'}, {'score': 4.360347520560026e-05, 'label': 'fear'}, {'score': 1.7550302800373174e-05, 'label': 'neutral'}]",0.8712577819824219
274,258,Aniemore/wavlm-emotion-russian-resd,anger_fear_34/34_anger_fear_a_022.wav,anger,anger,"[{'score': 0.9995936751365662, 'label': 'anger'}, {'score': 0.0002715762529987842, 'label': 'disgust'}, {'score': 5.9382822655607015e-05, 'label': 'fear'}, {'score': 3.695435952977277e-05, 'label': 'happiness'}, {'score': 2.5809078579186462e-05, 'label': 'neutral'}]",1.292447566986084
275,261,Aniemore/wavlm-emotion-russian-resd,10_happiness_anger/10_happiness_anger h_050.wav,happiness,happiness,"[{'score': 0.9934223294258118, 'label': 'happiness'}, {'score': 0.0024373317137360573, 'label': 'anger'}, {'score': 0.001536601921543479, 'label': 'enthusiasm'}, {'score': 0.0014341333881020546, 'label': 'disgust'}, {'score': 0.0009095092536881566, 'label': 'neutral'}]",0.7578427791595459
276,264,Aniemore/wavlm-emotion-russian-resd,happiness_fear_29/29_happiness_fear_h_060.wav,happiness,happiness,"[{'score': 0.8011007308959961, 'label': 'happiness'}, {'score': 0.07052312046289444, 'label': 'neutral'}, {'score': 0.05416371673345566, 'label': 'disgust'}, {'score': 0.048567742109298706, 'label': 'fear'}, {'score': 0.018583228811621666, 'label': 'sadness'}]",0.20597028732299805
277,267,Aniemore/wavlm-emotion-russian-resd,enthusiasm_neutral_37/37_enthusiasm_neutral_e_120.wav,enthusiasm,enthusiasm,"[{'score': 0.9993491768836975, 'label': 'enthusiasm'}, {'score': 0.00045226290239952505, 'label': 'disgust'}, {'score': 0.00010528728307690471, 'label': 'happiness'}, {'score': 6.103779742261395e-05, 'label': 'neutral'}, {'score': 1.7318796381005086e-05, 'label': 'fear'}]",1.2196846008300781
278,270,Aniemore/wavlm-emotion-russian-resd,fear_happiness_30/30_fear_happiness_f_150.wav,fear,fear,"[{'score': 0.9994785189628601, 'label': 'fear'}, {'score': 0.0001764514745445922, 'label': 'happiness'}, {'score': 0.00013488011609297246, 'label': 'sadness'}, {'score': 8.756484021432698e-05, 'label': 'disgust'}, {'score': 7.73069477872923e-05, 'label': 'anger'}]",1.535674810409546
279,273,Aniemore/wavlm-emotion-russian-resd,sadness_happiness_49/49_sadness_happiness_s_030.wav,sadness,sadness,"[{'score': 0.9939984083175659, 'label': 'sadness'}, {'score': 0.002881342777982354, 'label': 'neutral'}, {'score': 0.0016854909481480718, 'label': 'enthusiasm'}, {'score': 0.0008500897674821317, 'label': 'happiness'}, {'score': 0.0004037637263536453, 'label': 'fear'}]",2.327122688293457
280,276,Aniemore/wavlm-emotion-russian-resd,happiness_neutral_38/38_happiness_neutral_n_030.wav,neutral,neutral,"[{'score': 0.9900651574134827, 'label': 'neutral'}, {'score': 0.009458535350859165, 'label': 'enthusiasm'}, {'score': 0.00017755907902028412, 'label': 'disgust'}, {'score': 0.0001675137464189902, 'label': 'happiness'}, {'score': 0.00010445857333252206, 'label': 'anger'}]",0.9031827449798584
281,279,Aniemore/wavlm-emotion-russian-resd,04_fear_enthusiasm/04_fear_enthusiasm f_140.wav,fear,fear,"[{'score': 0.9991764426231384, 'label': 'fear'}, {'score': 0.0003425440809223801, 'label': 'happiness'}, {'score': 0.00017444933473598212, 'label': 'sadness'}, {'score': 0.0001436598104191944, 'label': 'anger'}, {'score': 0.00011432704195613042, 'label': 'disgust'}]",1.6425237655639648
282,0,Aniemore/unispeech-sat-emotion-russian-resd,neutral_fear_27/27_neutral_fear_n_100.wav,disgust,neutral,"[{'score': 0.9974563717842102, 'label': 'disgust'}, {'score': 0.0016318572452291846, 'label': 'anger'}, {'score': 0.0003178261104039848, 'label': 'happiness'}, {'score': 0.00018650118727236986, 'label': 'sadness'}, {'score': 0.00014345381350722164, 'label': 'fear'}]",1.5407190322875977
283,3,Aniemore/unispeech-sat-emotion-russian-resd,anger_fear_42/42_anger_fear_a_190.wav,anger,anger,"[{'score': 0.9997250437736511, 'label': 'anger'}, {'score': 0.00011506248119985685, 'label': 'disgust'}, {'score': 7.221903069876134e-05, 'label': 'happiness'}, {'score': 4.204222932457924e-05, 'label': 'fear'}, {'score': 2.3579123080708086e-05, 'label': 'sadness'}]",0.30512452125549316
284,6,Aniemore/unispeech-sat-emotion-russian-resd,fear_disgust_41/41_fear_disgust_f_050.wav,fear,fear,"[{'score': 0.9973913431167603, 'label': 'fear'}, {'score': 0.002240159548819065, 'label': 'sadness'}, {'score': 0.0001393856218783185, 'label': 'happiness'}, {'score': 7.891466520959511e-05, 'label': 'enthusiasm'}, {'score': 6.462071905843914e-05, 'label': 'anger'}]",1.8501789569854736
285,9,Aniemore/unispeech-sat-emotion-russian-resd,neutral_fear_27/27_neutral_fear_n_020.wav,disgust,neutral,"[{'score': 0.9763443470001221, 'label': 'disgust'}, {'score': 0.015426465310156345, 'label': 'neutral'}, {'score': 0.006080617196857929, 'label': 'enthusiasm'}, {'score': 0.0010788413928821683, 'label': 'anger'}, {'score': 0.0003785271546803415, 'label': 'happiness'}]",1.26967191696167
286,12,Aniemore/unispeech-sat-emotion-russian-resd,anger_disgust_19/19_anger_disgust_a_030.wav,anger,anger,"[{'score': 0.7236495018005371, 'label': 'anger'}, {'score': 0.19942152500152588, 'label': 'disgust'}, {'score': 0.06194615364074707, 'label': 'fear'}, {'score': 0.01149970293045044, 'label': 'happiness'}, {'score': 0.0029014835599809885, 'label': 'sadness'}]",0.7855525016784668
287,15,Aniemore/unispeech-sat-emotion-russian-resd,11_disgust_anger/11_anger_disgust a_040.wav,disgust,anger,"[{'score': 0.9980837106704712, 'label': 'disgust'}, {'score': 0.001394940773025155, 'label': 'enthusiasm'}, {'score': 0.00020870660955552012, 'label': 'anger'}, {'score': 0.00011476811778265983, 'label': 'neutral'}, {'score': 0.0001140671520261094, 'label': 'sadness'}]",0.15768742561340332
288,18,Aniemore/unispeech-sat-emotion-russian-resd,happiness_neutral_23/23_happiness_neutral_h_130.wav,happiness,happiness,"[{'score': 0.9989469647407532, 'label': 'happiness'}, {'score': 0.0005064978031441569, 'label': 'fear'}, {'score': 0.0002912422060035169, 'label': 'anger'}, {'score': 0.00011693716805893928, 'label': 'enthusiasm'}, {'score': 8.983155566966161e-05, 'label': 'sadness'}]",0.6215648651123047
289,21,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_sadness_47/47_enthusiasm_sadness_s_010.wav,sadness,sadness,"[{'score': 0.982909619808197, 'label': 'sadness'}, {'score': 0.015581823885440826, 'label': 'neutral'}, {'score': 0.0007161461981013417, 'label': 'enthusiasm'}, {'score': 0.00036973244277760386, 'label': 'disgust'}, {'score': 0.00025160153745673597, 'label': 'fear'}]",1.0399072170257568
290,24,Aniemore/unispeech-sat-emotion-russian-resd,10_happiness_anger/10_happiness_anger a_110.wav,anger,anger,"[{'score': 0.9997106194496155, 'label': 'anger'}, {'score': 0.0001304098404943943, 'label': 'happiness'}, {'score': 6.477104761870578e-05, 'label': 'disgust'}, {'score': 5.545219755731523e-05, 'label': 'fear'}, {'score': 1.9076987882726826e-05, 'label': 'sadness'}]",0.31691884994506836
291,27,Aniemore/unispeech-sat-emotion-russian-resd,happiness_neutral_23/23_happiness_neutral_h_180.wav,happiness,happiness,"[{'score': 0.9973860383033752, 'label': 'happiness'}, {'score': 0.0018026367761194706, 'label': 'anger'}, {'score': 0.0004959934740327299, 'label': 'fear'}, {'score': 0.00018498190911486745, 'label': 'enthusiasm'}, {'score': 7.609379099449143e-05, 'label': 'disgust'}]",0.9633140563964844
292,30,Aniemore/unispeech-sat-emotion-russian-resd,neutral_anger_44/44_neutral_anger_n_170.wav,enthusiasm,neutral,"[{'score': 0.9878014922142029, 'label': 'enthusiasm'}, {'score': 0.010861992835998535, 'label': 'neutral'}, {'score': 0.001131029799580574, 'label': 'disgust'}, {'score': 9.641288488637656e-05, 'label': 'sadness'}, {'score': 7.060541975079104e-05, 'label': 'happiness'}]",0.278698205947876
293,33,Aniemore/unispeech-sat-emotion-russian-resd,fear_enthusiasm_31/31_fear_enthusiasm_f_130.wav,fear,fear,"[{'score': 0.9778357148170471, 'label': 'fear'}, {'score': 0.020780343562364578, 'label': 'sadness'}, {'score': 0.0005978566478006542, 'label': 'happiness'}, {'score': 0.0005763557855971158, 'label': 'enthusiasm'}, {'score': 0.00013206995208747685, 'label': 'neutral'}]",0.23865580558776855
294,36,Aniemore/unispeech-sat-emotion-russian-resd,fear_enthusiasm_31/31_fear_enthusiasm_e_110.wav,disgust,enthusiasm,"[{'score': 0.6025533080101013, 'label': 'disgust'}, {'score': 0.3959836959838867, 'label': 'enthusiasm'}, {'score': 0.0005145387840457261, 'label': 'neutral'}, {'score': 0.0005042600678279996, 'label': 'sadness'}, {'score': 0.00021260077483020723, 'label': 'fear'}]",0.21942424774169922
295,39,Aniemore/unispeech-sat-emotion-russian-resd,neutral_enthusiasm_13/13_neutral_enthusiasm_n_070.wav,neutral,neutral,"[{'score': 0.9669089317321777, 'label': 'neutral'}, {'score': 0.030619824305176735, 'label': 'enthusiasm'}, {'score': 0.0021136589348316193, 'label': 'sadness'}, {'score': 0.0001339984592050314, 'label': 'disgust'}, {'score': 8.593912934884429e-05, 'label': 'anger'}]",0.92830491065979
296,42,Aniemore/unispeech-sat-emotion-russian-resd,fear_enthusiasm_31/31_fear_enthusiasm_e_060.wav,enthusiasm,enthusiasm,"[{'score': 0.505394458770752, 'label': 'enthusiasm'}, {'score': 0.31005942821502686, 'label': 'disgust'}, {'score': 0.16884811222553253, 'label': 'happiness'}, {'score': 0.01361012738198042, 'label': 'fear'}, {'score': 0.0013999900547787547, 'label': 'anger'}]",0.7368714809417725
297,45,Aniemore/unispeech-sat-emotion-russian-resd,neutral_fear_27/27_neutral_fear_f_090.wav,fear,fear,"[{'score': 0.9990208148956299, 'label': 'fear'}, {'score': 0.0006032883538864553, 'label': 'sadness'}, {'score': 0.00011932072811760008, 'label': 'happiness'}, {'score': 8.36331382743083e-05, 'label': 'enthusiasm'}, {'score': 8.036135113798082e-05, 'label': 'neutral'}]",0.8638393878936768
298,48,Aniemore/unispeech-sat-emotion-russian-resd,10_happiness_anger/10_happiness_anger h_060.wav,enthusiasm,happiness,"[{'score': 0.9873766899108887, 'label': 'enthusiasm'}, {'score': 0.009326783940196037, 'label': 'happiness'}, {'score': 0.002752288244664669, 'label': 'disgust'}, {'score': 0.0003273562469985336, 'label': 'neutral'}, {'score': 9.23501283978112e-05, 'label': 'fear'}]",0.23298120498657227
299,51,Aniemore/unispeech-sat-emotion-russian-resd,neutral_disgust_17/17_neutral_disgust_d_080.wav,disgust,disgust,"[{'score': 0.9588369131088257, 'label': 'disgust'}, {'score': 0.035109248012304306, 'label': 'enthusiasm'}, {'score': 0.002476899418979883, 'label': 'fear'}, {'score': 0.0021634413860738277, 'label': 'happiness'}, {'score': 0.0007673003128729761, 'label': 'anger'}]",1.9706323146820068
300,54,Aniemore/unispeech-sat-emotion-russian-resd,fear_anger_22/22_fear_anger_a_100.wav,anger,anger,"[{'score': 0.9997517466545105, 'label': 'anger'}, {'score': 9.170037810690701e-05, 'label': 'disgust'}, {'score': 8.056653314270079e-05, 'label': 'happiness'}, {'score': 3.4694981877692044e-05, 'label': 'fear'}, {'score': 2.175826557504479e-05, 'label': 'neutral'}]",0.5819230079650879
301,57,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_neutral_37/37_enthusiasm_neutral_e_130.wav,enthusiasm,enthusiasm,"[{'score': 0.975629985332489, 'label': 'enthusiasm'}, {'score': 0.023596210405230522, 'label': 'disgust'}, {'score': 0.0003930148377548903, 'label': 'happiness'}, {'score': 0.00021548409131355584, 'label': 'neutral'}, {'score': 9.123326162807643e-05, 'label': 'sadness'}]",0.6390411853790283
302,60,Aniemore/unispeech-sat-emotion-russian-resd,01_happiness_anger/01_happiness_anger h_100.wav,anger,happiness,"[{'score': 0.9997292160987854, 'label': 'anger'}, {'score': 0.00012379254621919245, 'label': 'disgust'}, {'score': 7.40748000680469e-05, 'label': 'happiness'}, {'score': 3.4163971577072516e-05, 'label': 'fear'}, {'score': 1.941561458806973e-05, 'label': 'neutral'}]",0.4468562602996826
303,63,Aniemore/unispeech-sat-emotion-russian-resd,01_happiness_anger/01_happiness_anger h_010.wav,happiness,happiness,"[{'score': 0.9985223412513733, 'label': 'happiness'}, {'score': 0.000695377413649112, 'label': 'anger'}, {'score': 0.00032372522400692105, 'label': 'disgust'}, {'score': 0.00020388723351061344, 'label': 'fear'}, {'score': 0.0002038265811279416, 'label': 'enthusiasm'}]",0.8764529228210449
304,66,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_neutral_43/43_enthusiasm_neutral_e_050.wav,neutral,enthusiasm,"[{'score': 0.998683750629425, 'label': 'neutral'}, {'score': 0.0007915841415524483, 'label': 'enthusiasm'}, {'score': 0.00024692824808880687, 'label': 'sadness'}, {'score': 0.00011224358604522422, 'label': 'anger'}, {'score': 7.725476461928338e-05, 'label': 'fear'}]",0.2318732738494873
305,69,Aniemore/unispeech-sat-emotion-russian-resd,sadness_disgust_33/33_sadness_disgust_d_050.wav,disgust,disgust,"[{'score': 0.6889321804046631, 'label': 'disgust'}, {'score': 0.3104810416698456, 'label': 'anger'}, {'score': 0.00016835425049066544, 'label': 'happiness'}, {'score': 0.00013819693413097411, 'label': 'fear'}, {'score': 0.00012010262435069308, 'label': 'enthusiasm'}]",0.8900606632232666
306,72,Aniemore/unispeech-sat-emotion-russian-resd,fear_enthusiasm_31/31_fear_enthusiasm_f_120.wav,fear,fear,"[{'score': 0.8705615401268005, 'label': 'fear'}, {'score': 0.12286128848791122, 'label': 'happiness'}, {'score': 0.0028124575037509203, 'label': 'disgust'}, {'score': 0.002382824895903468, 'label': 'enthusiasm'}, {'score': 0.0004990035085938871, 'label': 'anger'}]",1.066272258758545
307,75,Aniemore/unispeech-sat-emotion-russian-resd,happiness_neutral_23/23_happiness_neutral_n_110.wav,enthusiasm,neutral,"[{'score': 0.6683090925216675, 'label': 'enthusiasm'}, {'score': 0.33091700077056885, 'label': 'neutral'}, {'score': 0.00036202577757649124, 'label': 'sadness'}, {'score': 0.00016875490837264806, 'label': 'fear'}, {'score': 0.0001535284536657855, 'label': 'disgust'}]",0.6349384784698486
308,78,Aniemore/unispeech-sat-emotion-russian-resd,anger_fear_14/14_anger_fear_a_061.wav,anger,anger,"[{'score': 0.9996949434280396, 'label': 'anger'}, {'score': 0.0001320022565778345, 'label': 'happiness'}, {'score': 6.801688141422346e-05, 'label': 'fear'}, {'score': 6.796546949772164e-05, 'label': 'disgust'}, {'score': 1.889382110675797e-05, 'label': 'sadness'}]",0.9703435897827148
309,81,Aniemore/unispeech-sat-emotion-russian-resd,fear_disgust_41/41_fear_disgust_d_100.wav,disgust,disgust,"[{'score': 0.9597166776657104, 'label': 'disgust'}, {'score': 0.03994560241699219, 'label': 'anger'}, {'score': 0.00010342845052946359, 'label': 'happiness'}, {'score': 7.845037180231884e-05, 'label': 'fear'}, {'score': 6.22589432168752e-05, 'label': 'sadness'}]",1.608870506286621
310,84,Aniemore/unispeech-sat-emotion-russian-resd,anger_disgust_25/25_anger_disgust_a_050.wav,anger,anger,"[{'score': 0.9868703484535217, 'label': 'anger'}, {'score': 0.012287398800253868, 'label': 'happiness'}, {'score': 0.0003831757348962128, 'label': 'fear'}, {'score': 0.00035526513238437474, 'label': 'disgust'}, {'score': 4.728516432805918e-05, 'label': 'sadness'}]",0.7573583126068115
311,87,Aniemore/unispeech-sat-emotion-russian-resd,fear_anger_22/22_fear_anger_a_070.wav,anger,anger,"[{'score': 0.9997346997261047, 'label': 'anger'}, {'score': 0.0001062921728589572, 'label': 'happiness'}, {'score': 6.582513742614537e-05, 'label': 'disgust'}, {'score': 4.75022206956055e-05, 'label': 'fear'}, {'score': 2.2683720089844428e-05, 'label': 'neutral'}]",1.4326720237731934
312,90,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_neutral_43/43_enthusiasm_neutral_n_110.wav,neutral,neutral,"[{'score': 0.9988383650779724, 'label': 'neutral'}, {'score': 0.00046198233030736446, 'label': 'enthusiasm'}, {'score': 0.00040801442810334265, 'label': 'sadness'}, {'score': 0.00012643367517739534, 'label': 'anger'}, {'score': 0.00010377868602517992, 'label': 'disgust'}]",1.2655973434448242
313,93,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_fear_40/40_enthusiasm_fear_f_120.wav,fear,fear,"[{'score': 0.9969250559806824, 'label': 'fear'}, {'score': 0.0025360756553709507, 'label': 'sadness'}, {'score': 0.00025157397612929344, 'label': 'happiness'}, {'score': 0.00011030818131985143, 'label': 'enthusiasm'}, {'score': 7.7987220720388e-05, 'label': 'neutral'}]",0.41206908226013184
314,96,Aniemore/unispeech-sat-emotion-russian-resd,fear_disgust_48/48_fear_disgust_f_080.wav,sadness,fear,"[{'score': 0.8618917465209961, 'label': 'sadness'}, {'score': 0.06985945254564285, 'label': 'enthusiasm'}, {'score': 0.053022995591163635, 'label': 'fear'}, {'score': 0.013918660581111908, 'label': 'neutral'}, {'score': 0.000810797733720392, 'label': 'happiness'}]",0.35227322578430176
315,99,Aniemore/unispeech-sat-emotion-russian-resd,sadness_happiness_49/49_sadness_happiness_s_110.wav,neutral,sadness,"[{'score': 0.7387465238571167, 'label': 'neutral'}, {'score': 0.259010910987854, 'label': 'sadness'}, {'score': 0.0007724156603217125, 'label': 'fear'}, {'score': 0.0006406580214388669, 'label': 'anger'}, {'score': 0.0005657654837705195, 'label': 'enthusiasm'}]",0.6400284767150879
316,102,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_happiness_26/26_enthusiasm_happiness_h_120.wav,happiness,happiness,"[{'score': 0.998488187789917, 'label': 'happiness'}, {'score': 0.0007375646964646876, 'label': 'fear'}, {'score': 0.00048763465019874275, 'label': 'enthusiasm'}, {'score': 8.875537605490535e-05, 'label': 'anger'}, {'score': 7.936369365779683e-05, 'label': 'sadness'}]",1.3487379550933838
317,105,Aniemore/unispeech-sat-emotion-russian-resd,01_happiness_anger/01_happiness_anger h_030.wav,happiness,happiness,"[{'score': 0.9973918199539185, 'label': 'happiness'}, {'score': 0.0012274376349523664, 'label': 'fear'}, {'score': 0.0005284342332743108, 'label': 'anger'}, {'score': 0.00033873209031298757, 'label': 'sadness'}, {'score': 0.00033011173945851624, 'label': 'disgust'}]",0.6042134761810303
318,108,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_neutral_37/37_enthusiasm_neutral_e_090.wav,enthusiasm,enthusiasm,"[{'score': 0.9955580830574036, 'label': 'enthusiasm'}, {'score': 0.002473989734426141, 'label': 'happiness'}, {'score': 0.0016001210315153003, 'label': 'disgust'}, {'score': 0.00017849208961706609, 'label': 'neutral'}, {'score': 0.00012357985542621464, 'label': 'fear'}]",1.2259609699249268
319,111,Aniemore/unispeech-sat-emotion-russian-resd,enthusiasm_sadness_15/15_enthusiasm_sadness_e_032.wav,enthusiasm,enthusiasm,"[{'score': 0.9991281628608704, 'label': 'enthusiasm'}, {'score': 0.0005639870068989694, 'label': 'neutral'}, {'score': 0.00014191171794664115, 'label': 'disgust'}, {'score': 0.00011160289432154968, 'label': 'happiness'}, {'score': 3.183822991559282e-05, 'label': 'sadness'}]",1.668039083480835
320,114,Aniemore/unispeech-sat-emotion-russian-resd,happiness_neutral_38/38_happiness_neutral_n_020.wav,fear,neutral,"[{'score': 0.976749837398529, 'label': 'fear'}, {'score': 0.020988358184695244, 'label': 'enthusiasm'}, {'score': 0.000866167654749006, 'label': 'sadness'}, {'score': 0.0006501199677586555, 'label': 'happiness'}, {'score': 0.000540630950126797, 'label': 'neutral'}]",0.3345952033996582
321,117,Aniemore/unispeech-sat-emotion-russian-resd,happiness_neutral_23/23_happiness_neutral_h_150.wav,anger,happiness,"[{'score': 0.995890736579895, 'label': 'anger'}, {'score': 0.003707032883539796, 'label': 'happiness'}, {'score': 0.0002671126276254654, 'label': 'fear'}, {'score': 9.226254769600928e-05, 'label': 'disgust'}, {'score': 2.7231821150053293e-05, 'label': 'sadness'}]",0.9927980899810791
322,120,Aniemore/unispeech-sat-emotion-russian-resd,03_disgust_neutral/03_disgust_neutral n_010.wav,enthusiasm,neutral,"[{'score': 0.8988480567932129, 'label': 'enthusiasm'}, {'score': 0.07368803024291992, 'label': 'sadness'}, {'score': 0.02320033870637417, 'label': 'neutral'}, {'score': 0.002630650531500578, 'label': 'happiness'}, {'score': 0.0009287952561862767, 'label': 'fear'}]",0.17272043228149414
323,123,Aniemore/unispeech-sat-emotion-russian-resd,sadness_happiness_49/49_sadness_happiness_h_070.wav,sadness,happiness,"[{'score': 0.9984912872314453, 'label': 'sadness'}, {'score': 0.00046419186401180923, 'label': 'neutral'}, {'score': 0.00045082910219207406, 'label': 'fear'}, {'score': 0.00017058182856999338, 'label': 'enthusiasm'}, {'score': 0.0001583369739819318, 'label': 'happiness'}]",1.7998459339141846
324,126,Aniemore/unispeech-sat-emotion-russian-resd,05_neutral_fear/05_neutral_fear f_061.wav,fear,fear,"[{'score': 0.9990272521972656, 'label': 'fear'}, {'score': 0.0005572944646701217, 'label': 'sadness'}, {'score': 0.00015630073903594166, 'label': 'happiness'}, {'score': 9.942500764736906e-05, 'label': 'anger'}, {'score': 6.443366874009371e-05, 'label': 'neutral'}]",1.4878418445587158
325,129,Aniemore/unispeech-sat-emotion-russian-resd,happiness_neutral_38/38_happiness_neutral_h_040.wav,happiness,happiness,"[{'score': 0.9912133812904358, 'label': 'happiness'}, {'score': 0.006146714556962252, 'label': 'enthusiasm'}, {'score': 0.0012932956451550126, 'label': 'fear'}, {'score': 0.0008616587147116661, 'label': 'sadness'}, {'score': 0.00029003751114942133, 'label': 'disgust'}]",0.963576078414917
326,132,Aniemore/unispeech-sat-emotion-russian-resd,sadness_disgust_12/12_sadness_disgust_d_090.wav,disgust,disgust,"[{'score': 0.9992094039916992, 'label': 'disgust'}, {'score': 0.0005578594864346087, 'label': 'enthusiasm'}, {'score': 8.90940209501423e-05, 'label': 'anger'}, {'score': 4.2067738831974566e-05, 'label': 'neutral'}, {'score': 4.017563333036378e-05, 'label': 'happiness'}]",0.9849386215209961
327,135,Aniemore/unispeech-sat-emotion-russian-resd,happiness_sadness_45/45_happiness_sadness_s_160.wav,fear,sadness,"[{'score': 0.8027687072753906, 'label': 'fear'}, {'score': 0.18992987275123596, 'label': 'sadness'}, {'score': 0.004355099517852068, 'label': 'happiness'}, {'score': 0.0009964131750166416, 'label': 'neutral'}, {'score': 0.0007757106795907021, 'label': 'anger'}]",0.3927304744720459
328,138,Aniemore/unispeech-sat-emotion-russian-resd,07_fear_neutral/07_fear_neutral f_040.wav,fear,fear,"[{'score': 0.9963428378105164, 'label': 'fear'}, {'score': 0.0019554849714040756, 'label': 'sadness'}, {'score': 0.0008511348278261721, 'label': 'enthusiasm'}, {'score': 0.00024349585874006152, 'label': 'disgust'}, {'score': 0.00024186677183024585, 'label': 'happiness'}]",1.0138797760009766
329,141,Aniemore/unispeech-sat-emotion-russian-resd,disgust_enthusiasm_28/28_disgust_enthusiasm_e_040.wav,enthusiasm,enthusiasm,"[{'score': 0.9978384375572205, 'label': 'enthusiasm'}, {'score': 0.0018305082339793444, 'label': 'disgust'}, {'score': 0.00010979352373396978, 'label': 'happiness'}, {'score': 9.526389476377517e-05, 'label': 'neutral'}, {'score': 6.14533491898328e-05, 'label': 'sadness'}]",0.30126214027404785
330,144,Aniemore/unispeech-sat-emotion-russian-resd,happiness_enthusiasm_32/32_happiness_enthusiasm_h_080.wav,happiness,happiness,"[{'score': 0.9990791082382202, 'label': 'happiness'}, {'score': 0.000393642665585503, 'label': 'fear'}, {'score': 0.0003221512888558209, 'label': 'anger'}, {'score': 0.00010139492951566353, 'label': 'enthusiasm'}, {'score': 5.8311674365540966e-05, 'label': 'disgust'}]",1.776766061782837
331,147,Aniemore/unispeech-sat-emotion-russian-resd,04_fear_enthusiasm/04_fear_enthusiasm e_040.wav,enthusiasm,enthusiasm,"[{'score': 0.7937760949134827, 'label': 'enthusiasm'}, {'score': 0.2055138647556305, 'label': 'neutral'}, {'score': 0.00023152258654590696, 'label': 'sadness'}, {'score': 0.00018822222773451358, 'label': 'fear'}, {'score': 0.00016449994291178882, 'label': 'disgust'}]",0.7281680107116699
332,150,Aniemore/unispeech-sat-emotion-russian-resd,sadness_disgust_12/12_sadness_disgust_s_060.wav,sadness,sadness,"[{'score': 0.9704682230949402, 'label': 'sadness'}, {'score': 0.028661314398050308, 'label': 'fear'}, {'score': 0.00039296463364735246, 'label': 'happiness'}, {'score': 0.00023365909873973578, 'label': 'anger'}, {'score': 0.00010471389396116138, 'label': 'neutral'}]",0.911257266998291
333,153,Aniemore/unispeech-sat-emotion-russian-resd,fear_anger_22/22_fear_anger_a_050.wav,anger,anger,"[{'score': 0.9996674060821533, 'label': 'anger'}, {'score': 0.0001650865888223052, 'label': 'happiness'}, {'score': 6.572323036380112e-05, 'label': 'disgust'}, {'score': 6.198581104399636e-05, 'label': 'fear'}, {'score': 2.1818097593495622e-05, 'label': 'sadness'}]",0.5744407176971436
334,156,Aniemore/unispeech-sat-emotion-russian-resd,disgust_enthusiasm_28/28_disgust_enthusiasm_e_100.wav,enthusiasm,enthusiasm,"[{'score': 0.9987830519676208, 'label': 'enthusiasm'}, {'score': 0.0006136480951681733, 'label': 'neutral'}, {'score': 0.000322741165291518, 'label': 'happiness'}, {'score': 0.00012728708679787815, 'label': 'fear'}, {'score': 0.00010660864063538611, 'label': 'disgust'}]",0.8718912601470947
